link,names,skills,salary,experience,name
https://hh.ru/vacancy/49965312?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— C2 — В совершенстве', 'Natural Language Processing', 'Genomics (preferable)', 'Deep Learning', 'Unsupervised Machine Learning', 'Experience Managing Teams', 'NLP', 'Full English Proficiency']",до 500 000 руб. до вычета налогов,3–6 лет,Senior AI Researcher
https://hh.ru/vacancy/50024105?from=vacancy_search_list&query=data%20engineer,0,['SQL'],от 200 000 руб. на руки,1–3 года,Marketing data analyst
https://hh.ru/vacancy/50024105?from=vacancy_search_list&query=data%20engineer,0,['SQL'],от 200 000 руб. на руки,1–3 года,Marketing data analyst
https://hh.ru/vacancy/50126104?from=vacancy_search_list&query=data%20engineer,0,"['Python', 'Git', 'SQL', 'Power BI', 'MySQL', 'PowerBI', 'Data Analysis', 'Firebase', 'Google Analytics', 'Business Analysis']",от 2 000 USD до вычета налогов,1–3 года,"Data Analyst / Product Analyst (продуктовый, удаленно, продуктовая команда)"
https://hh.ru/vacancy/50126104?from=vacancy_search_list&query=data%20engineer,0,"['Python', 'Git', 'SQL', 'Power BI', 'MySQL', 'PowerBI', 'Data Analysis', 'Firebase', 'Google Analytics', 'Business Analysis']",от 2 000 USD до вычета налогов,1–3 года,"Data Analyst / Product Analyst (продуктовый, удаленно, продуктовая команда)"
https://hh.ru/vacancy/49419049?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B1 — Средний', 'Python', 'Английский язык', 'Java', 'JavaScript', '.NET Framework']",до 300 000 руб. до вычета налогов,1–3 года,Test Automation Engineer
https://hh.ru/vacancy/49419049?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B1 — Средний', 'Python', 'Английский язык', 'Java', 'JavaScript', '.NET Framework']",до 300 000 руб. до вычета налогов,1–3 года,Test Automation Engineer
https://hh.ru/vacancy/50127903?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Angular', 'CSS3', 'ECMAScript', 'JavaScript', 'Es6', 'SEO', 'Java']",от 5 700 до 7 000 USD до вычета налогов,3–6 лет,Full Stack Developer (Angular Universal/Java)
https://hh.ru/vacancy/50127903?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Angular', 'CSS3', 'ECMAScript', 'JavaScript', 'Es6', 'SEO', 'Java']",от 5 700 до 7 000 USD до вычета налогов,3–6 лет,Full Stack Developer (Angular Universal/Java)
https://hh.ru/vacancy/43388312?from=vacancy_search_list&query=data%20engineer,0,"['Test case', 'iOS', 'HTML', 'SQL', 'QA']",от 150 000 руб. на руки,1–3 года,QA Engineer
