link,names,skills,salary,experience,name
https://hh.ru/vacancy/49643350?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Linux', 'Git', 'C++', 'C/C++', 'TCP/IP']",от 100 000 руб. на руки,1–3 года,Разработчик С++
https://hh.ru/vacancy/49951215?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Git', 'CSS', 'HTML', 'JavaScript', 'Python', 'TypeScript', 'AngularJS']",от 60 000 до 90 000 руб. на руки,1–3 года,Junior разработчик
https://hh.ru/vacancy/49165471?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Agile Project Management', 'Scrum', 'Xcode', 'Atlassian Jira', 'SwiftUI', 'Swift 5']",от 180 000 до 250 000 руб. до вычета налогов,3–6 лет,IOS Разработчик (Middle)
https://hh.ru/vacancy/49422428?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Английский язык', 'Agile Project Management', 'Bash', 'IoT', 'C/C++', 'GSM', 'Development', 'Teamplayer', 'Agile', 'RTOS', 'EMBEDDED']",от 120 000 до 280 000 руб. до вычета налогов,3–6 лет,Embedded software engineer
https://hh.ru/vacancy/45797938?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['JavaScript', 'TypeScript', 'Redux', 'React']",от 250 000 до 330 000 руб. до вычета налогов,3–6 лет,Senior Frontend Developer
https://hh.ru/vacancy/50114908?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Docker', 'Git', 'PostgreSQL', 'Redis', 'Python', 'RabbitMQ']",от 80 000 до 180 000 руб. на руки,1–3 года,Backend Developer (Python)
https://hh.ru/vacancy/48746093?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Spring Framework', 'Java EE', 'Atlassian Jira', 'Java', 'Agile Project Management']",от 190 000 до 230 000 руб. до вычета налогов,1–3 года,Java-разработчик
https://hh.ru/vacancy/50221329?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Английский\xa0— B1 — Средний', 'Jetpack Compose', 'MVVM', 'StateFlow', 'Kotlin Coroutines', 'Flow', 'Hilt', 'Room']",от 250 000 руб. на руки,3–6 лет,Senior Android developer
https://hh.ru/vacancy/47376787?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,[],от 270 000 руб. на руки,3–6 лет,Senior Software Developer Kotlin (Space)
https://hh.ru/vacancy/48625067?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['ООП', 'iOS', 'MVC', 'CoreData', 'Swift', 'SOLID', 'Jira', 'MVP', 'SnapKit', 'URLSession', 'GCD']",от 60 000 до 110 000 руб. до вычета налогов,1–3 года,IOS разработчик
https://hh.ru/vacancy/49542144?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,[],от 180 000 до 300 000 руб. на руки,3–6 лет,Senior Frontend developer (Vue.js/React)
https://hh.ru/vacancy/42953963?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['XML', 'Delphi', 'Transact-SQL', 'MS SQL', 'ООП']",от 100 000 руб. на руки,3–6 лет,Программист в отдел информационных технологий
